,count,author,time,thread_id,comment_id
1965,2002964,Urbul,1505847974,70osbl,dn8a1k5
1966,2002965,VitaminB16,1505847978,70osbl,dn8a1pi
1967,2002966,Urbul,1505847981,70osbl,dn8a1t3
1968,2002967,VitaminB16,1505847983,70osbl,dn8a1w4
1969,2002968,Urbul,1505847985,70osbl,dn8a1z0
1970,2002969,VitaminB16,1505847989,70osbl,dn8a23d
1971,2002970,Urbul,1505847991,70osbl,dn8a25u
1972,2002971,VitaminB16,1505847993,70osbl,dn8a287
1973,2002972,Urbul,1505847995,70osbl,dn8a2b0
1974,2002973,VitaminB16,1505847997,70osbl,dn8a2e3
1975,2002974,Urbul,1505847999,70osbl,dn8a2g1
1976,2002975,VitaminB16,1505848002,70osbl,dn8a2k3
1977,2002976,Urbul,1505848004,70osbl,dn8a2na
1978,2002977,VitaminB16,1505848006,70osbl,dn8a2pl
1979,2002978,Urbul,1505848008,70osbl,dn8a2sc
1980,2002979,VitaminB16,1505848012,70osbl,dn8a2x0
1981,2002980,Urbul,1505848014,70osbl,dn8a2z6
1982,2002981,VitaminB16,1505848017,70osbl,dn8a327
1983,2002982,Urbul,1505848019,70osbl,dn8a35i
1984,2002983,VitaminB16,1505848022,70osbl,dn8a39n
1985,2002984,Urbul,1505848024,70osbl,dn8a3br
1986,2002985,VitaminB16,1505848027,70osbl,dn8a3f4
1987,2002986,Urbul,1505848029,70osbl,dn8a3id
1988,2002987,VitaminB16,1505848033,70osbl,dn8a3mw
1989,2002988,Urbul,1505848035,70osbl,dn8a3ou
1990,2002989,VitaminB16,1505848039,70osbl,dn8a3tp
1991,2002990,Urbul,1505848041,70osbl,dn8a3we
1992,2002991,VitaminB16,1505848044,70osbl,dn8a40k
1993,2002992,Urbul,1505848052,70osbl,dn8a4av
1994,2002993,VitaminB16,1505848054,70osbl,dn8a4d7
1995,2002994,Urbul,1505848067,70osbl,dn8a4r6
1996,2002995,VitaminB16,1505848100,70osbl,dn8a5x9
1997,2002996,Urbul,1505848110,70osbl,dn8a692
1998,2002997,VitaminB16,1505848115,70osbl,dn8a6e5
1999,2002998,Urbul,1505848121,70osbl,dn8a6mc
2000,2002999,[deleted],1505848654,70osbl,dn8ap68
2001,2003000,Urbul,1505848714,70osbl,dn8ar8h
2002,2003001,NeonTaterTots,1505848840,715tay,dn8avo3
2003,2003002,Urbul,1505848847,715tay,dn8avwr
2004,2003003,[deleted],1505848883,715tay,dn8ax67
2005,2003003,NeonTaterTots,1505848890,715tay,dn8axek
2006,2003004,Urbul,1505848898,715tay,dn8axon
2007,2003005,VitaminB16,1505848918,715tay,dn8ayce
2008,2003006,Urbul,1505848940,715tay,dn8az4u
2009,2003007,VitaminB16,1505849010,715tay,dn8b1nd
2010,2003008,Urbul,1505849074,715tay,dn8b3xk
2011,2003009,VitaminB16,1505849101,715tay,dn8b4vu
2012,2003010,Urbul,1505849158,715tay,dn8b6xg
2013,2003011,davidjl123,1505849168,715tay,dn8b7ag
2014,2003012,Urbul,1505849182,715tay,dn8b7ui
2015,2003013,[deleted],1505849241,715tay,dn8b9wx
2016,2003014,Urbul,1505849248,715tay,dn8ba76
2017,2003015,[deleted],1505849273,715tay,dn8bb1q
2018,2003016,davidjl123,1505849284,715tay,dn8bbhq
2019,2003017,smarvin6689,1505849449,715tay,dn8bhdb
2020,2003018,Urbul,1505850201,715tay,dn8c7w4
2021,2003019,HermioneReynaChase,1505850249,715tay,dn8c9l9
2022,2003020,Urbul,1505850305,715tay,dn8cbkv
2023,2003021,VitaminB16,1505850383,715tay,dn8ce9b
2024,2003022,DemonBurritoCat,1505850912,715tay,dn8cwcq
2025,2003023,[deleted],1505851659,NA,
2026,2003024,smarvin6689,1505852108,715tay,dn8e09b
2027,2003025,Urbul,1505852209,715tay,dn8e3pd
2028,2003026,RedWaveThe1st,1505852466,715tay,dn8ecac
2029,2003027,Urbul,1505852623,715tay,dn8ehft
2030,2003028,cfcgtyk,1505852799,715tay,dn8en8k
2031,2003029,RedWaveThe1st,1505852881,715tay,dn8epws
2032,2003030,Urbul,1505852936,715tay,dn8erog
2033,2003031,RedWaveThe1st,1505853494,715tay,dn8f9o2
2034,2003032,Urbul,1505853587,715tay,dn8fcnk
2035,2003033,NeonTaterTots,1505853646,715tay,dn8feit
2036,2003034,Urbul,1505853761,715tay,dn8fi4f
2037,2003035,RedWaveThe1st,1505853899,715tay,dn8fmmh
2038,2003036,Urbul,1505854009,715tay,dn8fq3g
2039,2003037,RedWaveThe1st,1505854363,715tay,dn8g12u
2040,2003038,davidjl123,1505854401,715tay,dn8g29u
2041,2003039,RedWaveThe1st,1505854414,715tay,dn8g2nv
2042,2003040,kdiuro13,1505854562,715tay,dn8g7e4
2043,2003041,RedWaveThe1st,1505854937,715tay,dn8gj0j
2044,2003042,Urbul,1505855882,715tay,dn8hbak
2045,2003043,NeonTaterTots,1505856308,715tay,dn8ho9g
2046,2003044,Urbul,1505856396,715tay,dn8hqwx
2047,2003045,RedWaveThe1st,1505856805,715tay,dn8i35u
2048,2003046,Urbul,1505856843,715tay,dn8i49k
2049,2003047,RedWaveThe1st,1505856917,715tay,dn8i6g8
2050,2003048,VitaminB16,1505857010,715tay,dn8i949
2051,2003049,Urbul,1505857256,715tay,dn8igbe
2052,2003050,VitaminB16,1505857384,715tay,dn8ik12
2053,2003051,Urbul,1505857614,715tay,dn8iqqk
2054,2003052,cfcgtyk,1505858665,715tay,dn8jl2k
2055,2003053,Urbul,1505859006,715tay,dn8jul8
2056,2003054,VitaminB16,1505859037,715tay,dn8jvhv
2057,2003055,Urbul,1505859085,715tay,dn8jwte
2058,2003056,VitaminB16,1505859111,715tay,dn8jxjo
2059,2003057,Urbul,1505859631,715tay,dn8kbws
2060,2003058,RedWaveThe1st,1505859878,715tay,dn8kiql
2061,2003059,Urbul,1505859967,715tay,dn8kl6r
2062,2003060,TheNitromeFan,1505860181,715tay,dn8kr6r
2063,2003061,DemonBurritoCat,1505860246,715tay,dn8kt29
2064,2003062,TheNitromeFan,1505860448,715tay,dn8kyqd
2065,2003063,Urbul,1505860470,715tay,dn8kzbj
2066,2003064,TheNitromeFan,1505860876,715tay,dn8laob
2067,2003065,RedWaveThe1st,1505861093,715tay,dn8lgls
2068,2003066,Urbul,1505861141,715tay,dn8lhws
2069,2003067,smarvin6689,1505861270,715tay,dn8llji
2070,2003068,RedWaveThe1st,1505861359,715tay,dn8lo0r
2071,2003069,Urbul,1505861393,715tay,dn8loxx
2072,2003070,smarvin6689,1505861615,715tay,dn8lv38
2073,2003071,TheNitromeFan,1505861932,715tay,dn8m3vk
2074,2003072,Urbul,1505861942,715tay,dn8m463
2075,2003073,RedWaveThe1st,1505862286,715tay,dn8mdot
2076,2003074,kdiuro13,1505863011,715tay,dn8mxvy
2077,2003075,Urbul,1505863047,715tay,dn8mywz
2078,2003076,kdiuro13,1505863582,715tay,dn8ndkd
2079,2003077,Urbul,1505863615,715tay,dn8neh9
2080,2003078,davidjl123,1505863661,715tay,dn8nfro
2081,2003079,Urbul,1505863738,715tay,dn8nhwq
2082,2003080,kdiuro13,1505863916,715tay,dn8nn21
2083,2003081,Urbul,1505863928,715tay,dn8nndg
2084,2003082,kdiuro13,1505863946,715tay,dn8nnwj
2085,2003083,Urbul,1505863960,715tay,dn8nobf
2086,2003084,kdiuro13,1505863966,715tay,dn8nogq
2087,2003085,Urbul,1505863984,715tay,dn8noyy
2088,2003086,RedWaveThe1st,1505864319,715tay,dn8nyih
2089,2003087,kdiuro13,1505865318,715tay,dn8oq8z
2090,2003088,DemonBurritoCat,1505865740,715tay,dn8p2a4
2091,2003089,smarvin6689,1505867011,715tay,dn8q22b
2092,2003090,DemonBurritoCat,1505867223,715tay,dn8q7xm
2093,2003091,kdiuro13,1505867308,715tay,dn8qab0
2094,2003092,DemonBurritoCat,1505867336,715tay,dn8qb26
2095,2003093,kdiuro13,1505867428,715tay,dn8qdkb
2096,2003094,DemonBurritoCat,1505867441,715tay,dn8qdwa
2097,2003095,kdiuro13,1505867480,715tay,dn8qexw
2098,2003096,DemonBurritoCat,1505867501,715tay,dn8qfja
2099,2003097,kdiuro13,1505867637,715tay,dn8qjao
2100,2003098,DemonBurritoCat,1505867836,715tay,dn8qozp
2101,2003099,TheNitromeFan,1505867949,715tay,dn8qs9f
2102,2003100,DemonBurritoCat,1505867983,715tay,dn8qt90
2103,2003101,kdiuro13,1505868444,715tay,dn8r67k
2104,2003102,[deleted],1505868479,715tay,dn8r77g
2105,2003103,kdiuro13,1505868503,715tay,dn8r7vz
2106,2003104,[deleted],1505868522,715tay,dn8r8he
2107,2003105,DemonBurritoCat,1505868542,715tay,dn8r91i
2108,2003106,kdiuro13,1505868560,715tay,dn8r9je
2109,2003107,[deleted],1505868576,715tay,dn8ra0r
2110,2003108,kdiuro13,1505868586,715tay,dn8raas
2111,2003109,[deleted],1505868601,715tay,dn8rapv
2112,2003110,kdiuro13,1505868608,715tay,dn8raxm
2113,2003111,[deleted],1505868617,715tay,dn8rb7a
2114,2003112,kdiuro13,1505868622,715tay,dn8rbc2
2115,2003113,[deleted],1505868629,715tay,dn8rbiq
2116,2003114,kdiuro13,1505868633,715tay,dn8rbng
2117,2003115,[deleted],1505868641,715tay,dn8rbux
2118,2003116,kdiuro13,1505868645,715tay,dn8rbzd
2119,2003117,[deleted],1505868663,715tay,dn8rcgn
2120,2003118,kdiuro13,1505868669,715tay,dn8rcmj
2121,2003119,[deleted],1505868690,715tay,dn8rd6u
2122,2003120,kdiuro13,1505868703,715tay,dn8rdjk
2123,2003121,[deleted],1505869247,715tay,dn8rsx7
2124,2003122,TheNitromeFan,1505869357,715tay,dn8rw1u
2125,2003123,kdiuro13,1505869436,715tay,dn8rydz
2126,2003124,TheNitromeFan,1505869518,715tay,dn8s0nw
2127,2003125,DemonBurritoCat,1505870169,715tay,dn8sj05
2128,2003126,[deleted],1505870955,715tay,dn8t57j
2129,2003127,HermioneReynaChase,1505872344,715tay,dn8u7g5
2130,2003128,[deleted],1505872618,715tay,dn8ueug
2131,2003129,HermioneReynaChase,1505872743,715tay,dn8uia7
2132,2003130,[deleted],1505872803,715tay,dn8ujvz
2133,2003131,HermioneReynaChase,1505872816,715tay,dn8uk8k
2134,2003132,TOP_6689,1505872841,715tay,dn8ukv5
2135,2003133,treje,1505872937,715tay,dn8una0
2136,2003134,HermioneReynaChase,1505873015,715tay,dn8upau
2137,2003135,treje,1505873095,715tay,dn8urh7
2138,2003136,HermioneReynaChase,1505873116,715tay,dn8urzh
2139,2003137,[deleted],1505873187,715tay,dn8utus
2140,2003138,HermioneReynaChase,1505873219,715tay,dn8uuot
2141,2003139,treje,1505873252,715tay,dn8uvi6
2142,2003140,[deleted],1505873276,715tay,dn8uw2l
2143,2003141,HermioneReynaChase,1505873328,715tay,dn8uxf7
2144,2003142,[deleted],1505874055,715tay,dn8vfr1
2145,2003143,kdiuro13,1505874165,715tay,dn8viib
2146,2003144,HermioneReynaChase,1505875121,715tay,dn8w6fx
2147,2003145,[deleted],1505875499,715tay,dn8wfd6
2148,2003146,holynightdragon,1505875649,715tay,dn8wizf
2149,2003147,dcardella5,1505875702,715tay,dn8wk89
2150,2003148,HermioneReynaChase,1505878728,715tay,dn8yfkl
2151,2003149,smarvin6689,1505881273,715tay,dn8ztuv
2152,2003150,RedWaveThe1st,1505882599,715tay,dn90hrx
2153,2003151,kdiuro13,1505884405,715tay,dn91bt0
2154,2003152,Urbul,1505884472,715tay,dn91cva
2155,2003153,piyushsharma301,1505890452,715tay,dn93rbi
2156,2003154,Urbul,1505890842,715tay,dn93w9f
2157,2003155,TheNitromeFan,1505894523,715tay,dn955io
2158,2003156,Aschebescher,1505901154,715tay,dn97ihk
2159,2003157,[deleted],1505901268,NA,
2160,2003158,Aschebescher,1505901798,715tay,dn97s2t
2161,2003159,TheNitromeFan,1505903750,715tay,dn98o1u
2162,2003160,HermioneReynaChase,1505904038,715tay,dn98t8x
2163,2003161,TheFloydist,1505904538,715tay,dn992er
2164,2003162,[deleted],1505905319,715tay,dn99gwe
2165,2003163,Aschebescher,1505905780,715tay,dn99pp5
2166,2003164,[deleted],1505905890,715tay,dn99rvk
2167,2003165,Aschebescher,1505906447,715tay,dn9a347
2168,2003166,[deleted],1505906714,715tay,dn9a8lk
2169,2003167,[deleted],1505906826,715tay,dn9aax7
2170,2003168,[deleted],1505907032,715tay,dn9afeo
2171,2003169,[deleted],1505907081,715tay,dn9aggu
2172,2003170,Aschebescher,1505908188,715tay,dn9b588
2173,2003171,MegaUltraSonic,1505910844,715tay,dn9czh2
2174,2003172,VitaminB16,1505912618,715tay,dn9eeem
2175,2003173,MegaUltraSonic,1505912667,715tay,dn9efu4
2176,2003174,kdiuro13,1505912914,715tay,dn9en5w
2177,2003175,MegaUltraSonic,1505912966,715tay,dn9eopm
2178,2003176,kdiuro13,1505913109,715tay,dn9eswd
2179,2003177,alkazam,1505915525,715tay,dn9gwlp
2180,2003178,kdiuro13,1505915949,715tay,dn9ha8z
2181,2003179,smarvin6689,1505916242,715tay,dn9hjvd
2182,2003180,kdiuro13,1505916455,715tay,dn9hqsi
2183,2003181,kinetic37,1505916651,715tay,dn9hx63
2184,2003182,Urbul,1505917069,715tay,dn9iawh
2185,2003183,kinetic37,1505917113,715tay,dn9icfz
2186,2003184,Urbul,1505917162,715tay,dn9ie01
2187,2003185,kinetic37,1505917210,715tay,dn9iflm
2188,2003186,Urbul,1505917233,715tay,dn9igca
2189,2003187,kdiuro13,1505917256,715tay,dn9ih5v
2190,2003188,Urbul,1505917274,715tay,dn9ihq5
2191,2003189,kdiuro13,1505917287,715tay,dn9ii5u
2192,2003190,Urbul,1505917306,715tay,dn9iitl
2193,2003191,kdiuro13,1505917311,715tay,dn9iizy
2194,2003192,Urbul,1505917322,715tay,dn9ijdt
2195,2003193,kdiuro13,1505917325,715tay,dn9ijhy
2196,2003194,Urbul,1505917338,715tay,dn9ijxq
2197,2003195,kdiuro13,1505917341,715tay,dn9ik2b
2198,2003196,Urbul,1505917353,715tay,dn9ikg5
2199,2003197,kdiuro13,1505917357,715tay,dn9ikk9
2200,2003198,Urbul,1505917367,715tay,dn9ikx8
2201,2003199,kdiuro13,1505917371,715tay,dn9il20
2202,2003200,Urbul,1505917385,715tay,dn9ilhw
2203,2003201,kdiuro13,1505917388,715tay,dn9ilkq
2204,2003202,Urbul,1505917398,715tay,dn9ilx0
2205,2003203,kdiuro13,1505917402,715tay,dn9im19
2206,2003204,Urbul,1505917412,715tay,dn9imea
2207,2003205,kdiuro13,1505917415,715tay,dn9imix
2208,2003206,Urbul,1505917426,715tay,dn9imwd
2209,2003207,kdiuro13,1505917429,715tay,dn9in0b
2210,2003208,Urbul,1505917436,715tay,dn9in90
2211,2003209,kdiuro13,1505917441,715tay,dn9inde
2212,2003210,Urbul,1505917448,715tay,dn9innd
2213,2003211,kdiuro13,1505917453,715tay,dn9insh
2214,2003212,Urbul,1505917463,715tay,dn9io4q
2215,2003213,kdiuro13,1505917467,715tay,dn9io9k
2216,2003214,Urbul,1505917477,715tay,dn9iol3
2217,2003215,kdiuro13,1505917483,715tay,dn9iot1
2218,2003216,Urbul,1505917492,715tay,dn9ip46
2219,2003217,kdiuro13,1505917495,715tay,dn9ip83
2220,2003218,Urbul,1505917505,715tay,dn9ipkj
2221,2003219,kdiuro13,1505917512,715tay,dn9iptk
2222,2003220,Urbul,1505917524,715tay,dn9iq7r
2223,2003221,kdiuro13,1505917531,715tay,dn9iqf3
2224,2003222,Urbul,1505917539,715tay,dn9iqod
2225,2003223,kdiuro13,1505917561,715tay,dn9irer
2226,2003224,Urbul,1505917647,715tay,dn9iuam
2227,2003225,kdiuro13,1505917733,715tay,dn9ix7w
2228,2003226,cfcgtyk,1505917802,715tay,dn9izj3
2229,2003227,smarvin6689,1505918164,715tay,dn9jbou
2230,2003228,cfcgtyk,1505918244,715tay,dn9jebz
2231,2003229,TheFloydist,1505918321,715tay,dn9jgzk
2232,2003230,kdiuro13,1505918422,715tay,dn9jker
2233,2003231,cfcgtyk,1505918519,715tay,dn9jnm6
2234,2003232,TheFloydist,1505918571,715tay,dn9jpc4
2235,2003233,cfcgtyk,1505918596,715tay,dn9jq4s
2236,2003234,TheFloydist,1505918659,715tay,dn9jsbx
2237,2003235,smarvin6689,1505918738,715tay,dn9jv1t
2238,2003236,TheFloydist,1505918934,715tay,dn9k1pa
2239,2003237,kdiuro13,1505918962,715tay,dn9k2lz
2240,2003238,atomicimploder,1505919814,715tay,dn9kvhk
2241,2003239,TheNitromeFan,1505920930,715tay,dn9lwuk
2242,2003240,[deleted],1505921044,715tay,dn9m0rm
2243,2003241,Tornado9797,1505921644,715tay,dn9mlm7
2244,2003242,[deleted],1505921692,715tay,dn9mn8d
2245,2003243,kdiuro13,1505921809,715tay,dn9mr7u
2246,2003244,Mythical250,1505921856,715tay,dn9mst6
2247,2003245,kdiuro13,1505922163,715tay,dn9n38m
2248,2003246,[deleted],1505922754,NA,
2249,2003247,kdiuro13,1505923463,715tay,dn9ob4l
2250,2003248,TheFloydist,1505923523,715tay,dn9od76
2251,2003249,[deleted],1505923705,NA,
2252,2003250,TheFloydist,1505923748,715tay,dn9okqo
2253,2003251,holynightdragon,1505923832,715tay,dn9onpy
2254,2003252,[deleted],1505923889,NA,
2255,2003253,TheFloydist,1505923951,715tay,dn9orsi
2256,2003254,[deleted],1505923980,NA,
2257,2003255,holynightdragon,1505924020,715tay,dn9ou0e
2258,2003256,davidjl123,1505924079,715tay,dn9ow0s
2259,2003257,holynightdragon,1505924288,715tay,dn9p32j
2260,2003258,Urbul,1505924386,715tay,dn9p6fs
2261,2003259,cfcgtyk,1505926397,715tay,dn9r3lz
2262,2003260,zhige,1505930197,715tay,dn9uqgv
2263,2003261,Urbul,1505930264,715tay,dn9ustn
2264,2003262,cfcgtyk,1505930393,715tay,dn9uxe9
2265,2003263,NeonTaterTots,1505930424,715tay,dn9uyhd
2266,2003264,cfcgtyk,1505930445,715tay,dn9uz7u
2267,2003265,NeonTaterTots,1505930495,715tay,dn9v0z9
2268,2003266,cfcgtyk,1505930508,715tay,dn9v1fb
2269,2003267,NeonTaterTots,1505930532,715tay,dn9v2a6
2270,2003268,cfcgtyk,1505930611,715tay,dn9v52k
2271,2003269,Urbul,1505930853,715tay,dn9vdez
2272,2003270,kdiuro13,1505930891,715tay,dn9vesb
2273,2003271,Urbul,1505930899,715tay,dn9vf1i
2274,2003272,cfcgtyk,1505930917,715tay,dn9vfo0
2275,2003273,Urbul,1505930950,715tay,dn9vgt9
2276,2003274,cfcgtyk,1505930973,715tay,dn9vhla
2277,2003275,Urbul,1505931364,715tay,dn9vv2n
2278,2003276,RedWaveThe1st,1505931380,715tay,dn9vvmh
2279,2003277,Urbul,1505931560,715tay,dn9w1ud
2280,2003278,kinetic37,1505932782,715tay,dn9x8ss
2281,2003279,cfcgtyk,1505932826,715tay,dn9xaby
2282,2003280,kinetic37,1505932843,715tay,dn9xax7
2283,2003281,cfcgtyk,1505932865,715tay,dn9xbq3
2284,2003282,kinetic37,1505932880,715tay,dn9xc9g
2285,2003283,Urbul,1505933304,715tay,dn9xr99
2286,2003284,username111112222233,1505935007,715tay,dn9zel5
2287,2003285,kinetic37,1505935935,715tay,dna0az2
2288,2003286,[deleted],1505936403,715tay,dna0rl3
2289,2003287,kinetic37,1505936629,715tay,dna0zmj
2290,2003288,treje,1505936652,715tay,dna10fp
2291,2003289,kinetic37,1505936729,715tay,dna137m
2292,2003290,zhige,1505936868,715tay,dna17zp
2293,2003291,kinetic37,1505936937,715tay,dna1adv
2294,2003292,Urbul,1505937891,715tay,dna26t9
2295,2003293,DemonBurritoCat,1505939954,715tay,dna41k7
2296,2003294,Urbul,1505940043,715tay,dna44f3
2297,2003295,zhige,1505940838,715tay,dna4tp9
2298,2003296,kdiuro13,1505940886,715tay,dna4van
2299,2003297,Urbul,1505942838,715tay,dna6jgj
2300,2003298,kdiuro13,1505942891,715tay,dna6l1f
2301,2003299,Urbul,1505942902,715tay,dna6leh
2302,2003300,kdiuro13,1505943560,715tay,dna74up
2303,2003301,Urbul,1505943628,715tay,dna76u5
2304,2003302,kdiuro13,1505943744,715tay,dna7a7t
2305,2003303,Urbul,1505943758,715tay,dna7am3
2306,2003304,kdiuro13,1505943766,715tay,dna7av8
2307,2003305,smarvin6689,1505944257,715tay,dna7p4m
2308,2003306,kdiuro13,1505944331,715tay,dna7r98
2309,2003307,Urbul,1505944590,715tay,dna7yso
2310,2003308,kdiuro13,1505945069,715tay,dna8cqi
2311,2003309,silverlava,1505945661,715tay,dna8tjd
2312,2003310,Urbul,1505945713,715tay,dna8uzu
2313,2003311,kdiuro13,1505946114,715tay,dna96a7
2314,2003312,Urbul,1505946162,715tay,dna97od
2315,2003313,kdiuro13,1505946227,715tay,dna99hr
2316,2003314,Urbul,1505946306,715tay,dna9bsm
2317,2003315,Aschebescher,1505946839,715tay,dna9qzs
2318,2003316,kdiuro13,1505946997,715tay,dna9vgn
2319,2003317,DemonBurritoCat,1505947893,715tay,dnaakx0
2320,2003318,Urbul,1505948675,715tay,dnab77q
2321,2003319,cfcgtyk,1505950201,715tay,dnacev6
2322,2003320,davidjl123,1505950806,715tay,dnacw4k
2323,2003321,DemonBurritoCat,1505951438,715tay,dnadekw
2324,2003322,davidjl123,1505953355,715tay,dnaez7t
2325,2003323,DemonBurritoCat,1505953379,715tay,dnaezvw
2326,2003324,HermioneReynaChase,1505953423,715tay,dnaf15v
2327,2003325,DemonBurritoCat,1505953524,715tay,dnaf46h
2328,2003326,HermioneReynaChase,1505953550,715tay,dnaf4wi
2329,2003327,DemonBurritoCat,1505954223,715tay,dnafp5r
2330,2003328,kdiuro13,1505955324,715tay,dnagly1
2331,2003329,Urbul,1505955760,715tay,dnagzhw
2332,2003330,Smartstocks,1505956221,715tay,dnahcyk
2333,2003331,Urbul,1505956287,715tay,dnaheug
2334,2003332,kdiuro13,1505956811,715tay,dnahu6r
2335,2003333,Urbul,1505956843,715tay,dnahv29
2336,2003334,kdiuro13,1505956897,715tay,dnahwlq
2337,2003335,Urbul,1505956908,715tay,dnahwxj
2338,2003336,kdiuro13,1505956926,715tay,dnahxf7
2339,2003337,Urbul,1505956935,715tay,dnahxnw
2340,2003338,kdiuro13,1505956954,715tay,dnahy6y
2341,2003339,smarvin6689,1505958913,715tay,dnajfz2
2342,2003340,kdiuro13,1505959009,715tay,dnajii8
2343,2003341,smarvin6689,1505959068,715tay,dnajk3f
2344,2003342,Urbul,1505959266,715tay,dnajp8r
2345,2003343,smarvin6689,1505959294,715tay,dnajpye
2346,2003344,Urbul,1505959323,715tay,dnajqql
2347,2003345,smarvin6689,1505959428,715tay,dnajtho
2348,2003346,Urbul,1505959592,715tay,dnajxq4
2349,2003347,smarvin6689,1505959825,715tay,dnak3lc
2350,2003348,Urbul,1505959877,715tay,dnak4xe
2351,2003349,smarvin6689,1505959895,715tay,dnak5d3
2352,2003350,Urbul,1505960145,715tay,dnakbt0
2353,2003351,smarvin6689,1505960277,715tay,dnakf4g
2354,2003352,kdiuro13,1505960606,715tay,dnakne7
2355,2003353,smarvin6689,1505960619,715tay,dnaknop
2356,2003354,kdiuro13,1505960684,715tay,dnakpbj
2357,2003355,smarvin6689,1505960727,715tay,dnakqfe
2358,2003356,kdiuro13,1505960747,715tay,dnakqy5
2359,2003357,smarvin6689,1505960767,715tay,dnakrgo
2360,2003358,kdiuro13,1505960787,715tay,dnakrz9
2361,2003359,smarvin6689,1505960805,715tay,dnaksgx
2362,2003360,kdiuro13,1505960819,715tay,dnaksu3
2363,2003361,smarvin6689,1505960837,715tay,dnaktaa
2364,2003362,kdiuro13,1505960842,715tay,dnaktf9
2365,2003363,smarvin6689,1505960856,715tay,dnaktrc
2366,2003364,kdiuro13,1505960860,715tay,dnaktue
2367,2003365,smarvin6689,1505960871,715tay,dnaku43
2368,2003366,kdiuro13,1505960877,715tay,dnaku9f
2369,2003367,smarvin6689,1505960892,715tay,dnakunv
2370,2003368,kdiuro13,1505960917,715tay,dnakvbc
2371,2003369,smarvin6689,1505960934,715tay,dnakvs2
2372,2003370,kdiuro13,1505960945,715tay,dnakw26
2373,2003371,smarvin6689,1505960964,715tay,dnakwkq
2374,2003372,kdiuro13,1505960985,715tay,dnakx3k
2375,2003373,smarvin6689,1505961000,715tay,dnakxhg
2376,2003374,kdiuro13,1505961005,715tay,dnakxlu
2377,2003375,smarvin6689,1505961015,715tay,dnakxuo
2378,2003376,kdiuro13,1505961019,715tay,dnakxx6
2379,2003377,smarvin6689,1505961034,715tay,dnakyaw
2380,2003378,kdiuro13,1505961039,715tay,dnakyg3
2381,2003379,smarvin6689,1505961061,715tay,dnakyyw
2382,2003380,kdiuro13,1505961067,715tay,dnakz4d
2383,2003381,smarvin6689,1505961082,715tay,dnakzjb
2384,2003382,kdiuro13,1505961100,715tay,dnakzz9
2385,2003383,smarvin6689,1505961120,715tay,dnal0hy
2386,2003384,kdiuro13,1505961126,715tay,dnal0ms
2387,2003385,smarvin6689,1505961158,715tay,dnal1fv
2388,2003386,kdiuro13,1505961169,715tay,dnal1oj
2389,2003387,smarvin6689,1505961187,715tay,dnal246
2390,2003388,kdiuro13,1505961198,715tay,dnal2ed
2391,2003389,smarvin6689,1505961213,715tay,dnal2s2
2392,2003390,kdiuro13,1505961218,715tay,dnal2wy
2393,2003391,smarvin6689,1505961228,715tay,dnal35q
2394,2003392,kdiuro13,1505961237,715tay,dnal3dr
2395,2003393,smarvin6689,1505961251,715tay,dnal3re
2396,2003394,kdiuro13,1505961256,715tay,dnal3vw
2397,2003395,smarvin6689,1505961309,715tay,dnal55s
2398,2003396,kdiuro13,1505961320,715tay,dnal5fq
2399,2003397,smarvin6689,1505961329,715tay,dnal5o1
2400,2003398,kdiuro13,1505961336,715tay,dnal5u1
2401,2003399,smarvin6689,1505961350,715tay,dnal672
2402,2003400,kdiuro13,1505961355,715tay,dnal6ay
2403,2003401,smarvin6689,1505961371,715tay,dnal6ok
2404,2003402,kdiuro13,1505961377,715tay,dnal6uj
2405,2003403,smarvin6689,1505961393,715tay,dnal78r
2406,2003404,kdiuro13,1505961397,715tay,dnal7bx
2407,2003405,smarvin6689,1505961418,715tay,dnal7to
2408,2003406,kdiuro13,1505961426,715tay,dnal813
2409,2003407,Urbul,1505961459,715tay,dnal8s9
2410,2003408,kdiuro13,1505961468,715tay,dnal90a
2411,2003409,Urbul,1505961488,715tay,dnal9j9
2412,2003410,kdiuro13,1505961492,715tay,dnal9me
2413,2003411,Urbul,1505961507,715tay,dnal9ys
2414,2003412,kdiuro13,1505961513,715tay,dnala4v
2415,2003413,Urbul,1505961518,715tay,dnala9v
2416,2003414,kdiuro13,1505961523,715tay,dnaladp
2417,2003415,Urbul,1505961530,715tay,dnalajm
2418,2003416,kdiuro13,1505961534,715tay,dnalamw
2419,2003417,Urbul,1505961538,715tay,dnalapx
2420,2003418,kdiuro13,1505961544,715tay,dnalavd
2421,2003419,Urbul,1505961547,715tay,dnalaxt
2422,2003420,kdiuro13,1505961551,715tay,dnalb1u
2423,2003421,Urbul,1505961556,715tay,dnalb5o
2424,2003422,kdiuro13,1505961559,715tay,dnalb8i
2425,2003423,Urbul,1505961564,715tay,dnalbd8
2426,2003424,kdiuro13,1505961568,715tay,dnalbg7
2427,2003425,Urbul,1505961572,715tay,dnalbke
2428,2003426,kdiuro13,1505961576,715tay,dnalbns
2429,2003427,Urbul,1505961582,715tay,dnalbsu
2430,2003428,kdiuro13,1505961587,715tay,dnalby6
2431,2003429,Urbul,1505961591,715tay,dnalc1f
2432,2003430,kdiuro13,1505961598,715tay,dnalc7q
2433,2003431,Urbul,1505961602,715tay,dnalcb7
